Status	name	date	hq	US based?	category	audience	model	description	main_url	twitter_url	angellist_url	crunchbase_url	linkedin_url	facebook_url	tags	status
B	FreeWill	2017	Palo Alto, California, United States	x	Document Automation	n/a	n/a	FreeWill is an online service that provides legal forms and legal information.	https://www.freewill.com	n/a	https://angel.co/company/freewill-co	https://www.crunchbase.com/organization/freewill	https://www.linkedin.com/company/freewill/	https://www.facebook.com/FreeWillHQ/	Information Services, Legal Tech, Social	active
B	GoldFynch	2016	Iowa City, Iowa, United States	x	E-Discovery	n/a	n/a	GoldFynch to solve a pressing need in the legal world.	https://goldfynch.com/	@mazira	https://angel.co/company/goldfinch-bio	https://www.crunchbase.com/organization/goldfynch	https://www.linkedin.com/company/mazira/	https://www.facebook.com/Mazira-216219471762517/	Ediscovery, Information Technology, Legal, Legal Tech, Software	active
B	Heureka	2014	Cleveland, OH, USA	x	Practice Management	n/a	n/a	Gain unparalleled visibility and access into unstructured data throughout your network. Heureka gives organizations the ability to extract intelligence from dark data. Perfect for legal, regulatory, compliance and cybersecurity applications.	http://www.heurekasoftware.com/	n/a	https://angel.co/company/heurekasoftware	https://www.crunchbase.com/organization/heureka-software-llc	https://www.linkedin.com/company/heureka	https://www.facebook.com/Heurekasoftware/	n/a	active
B	Hire an Esquire	2011	Philadelphia, PA, USA	x	Marketplace	Service Providers	Legal Service Using Tech	Legal Staffing Redefined Online	https://www.hireanesquire.com	https://twitter.com/HireAnEsquire	https://angel.co/hire-an-esquire-1	http://www.crunchbase.com/organization/hire-an-esquire	https://www.linkedin.com/company/hire-an-esquire	https://www.facebook.com/HireAnEsquire/	web, recruiting	active
B	Hot Neuron LLC	2000	Havertown, PA	x	Analytics	n/a	n/a	Hot Neuron produces Clustify, which is software for predictive coding (TAR), clustering, and near-dupe detection.	https://www.cluster-text.com	@Clustify	n/a	https://www.crunchbase.com/organization/hot-neuron	n/a	https://www.facebook.com/pages/Hot-Neuron-LLC/144494148945042	n/a	active
B	Hotshot	2015	New York, New York, United States	x	Legal Education	n/a	n/a	Hotshot provides digital learning to lawyers to help them develop their legal, business, and technology skills.	https://www.hotshotlegal.com/	https://twitter.com/CLG_HotshotGG	https://angel.co/company/hotshot-2	https://www.crunchbase.com/organization/hotshot	https://www.linkedin.com/company/hotshot-inc-/	https://www.facebook.com/hotshotlegal/	Continuing Education, Legal, Legal Tech	active
B	HoudiniEsq	2009	Raleigh, NC, USA	x	Practice Management	Service Providers	Legal Service Using Tech	Cloud based Legal Practice Management SaaS	http://houdiniesq.com/	https://twitter.com/HoudiniESQ	https://angel.co/houdiniesq-logicbit-software	https://www.crunchbase.com/organization/houdiniesq	https://www.linkedin.com/company/logicbit-corporation	https://www.facebook.com/houdiniesq	cloud, practice management	active
B	InCloudCounsel	2013	San Francisco, CA, USA	x	Document Automation	n/a	n/a	InCloudCounsel manages and processes high volume legal documents. With our network of expert, virtual attorneys and our cloud-based document management software, our service allows our clients to reduce legal costs, increase quality and consistency, and enhance document and legal data management.	http://www.incloudcounsel.com/	https://twitter.com/incloudcounsel?lang=en	https://angel.co/company/incloudcounsel	https://www.crunchbase.com/organization/incloudcounsel	https://www.linkedin.com/company/incloudcounsel	https://www.facebook.com/incloudcounsel	n/a	active
B	Integra Ledger	2017	Denver	x	Document Automation	n/a	n/a	Blockchain for Law	http://integraledger.com/	https://twitter.com/IntegraLedger	https://angel.co/company/integra-1	https://www.crunchbase.com/organization/integra	https://www.linkedin.com/company/integra?cid=701C000000118nd&link=sm-web-www-li	https://www.facebook.com/IntegraTelecom	n/a	active
B	Intraspexion Inc.	2015	Seattle area	x	Analytics	n/a	n/a	Litigating is a costly game where even winners are losers. The all-in cost is about $350,000 per case. Using Deep Learning algorithms, we've invented a patented software system so corporate counsel can see the risk of litigation in its own internal communications, e.g., emails. The ability to see the risk enables investigation and prevention. We have tiered pricing and we're just getting started.	https://www.intraspexion.com	n/a	n/a	https://www.crunchbase.com/organization/intraspexion-inc	https://www.linkedin.com/company/intraspexion/	https://www.facebook.com/pages/Intraspexion-Inc/1489099628050106	n/a	active
B	IP Shark	2014	Los Angeles, CA, USA	x	Legal Research	n/a	n/a	This is why we've streamlined an affordable process and built proprietary technology to effectively enforce your trademarks, patents, and copyrights.	https://ipshark.com	https://twitter.com/ipshark	https://angel.co/company/ip-shark	https://www.crunchbase.com/organization/ip-shark	https://www.linkedin.com/company/ip-shark	https://www.facebook.com/ipshark	n/a	active
B	Ironclad	2015	San Francisco, CA, USA	x	Document Automation	n/a	n/a	Ironclad is an intelligent contract management system for in-house legal teams.	https://www.ironcladapp.com/	@ironcladapp	https://angel.co/company/ironclad	https://www.crunchbase.com/organization/ironclad	https://www.linkedin.com/company/ironclad-inc-	https://www.facebook.com/ironcladinc/	n/a	active
B	Judicata	2012	San Francisco, CA, USA	x	Legal Research	Service Providers	Legal Service Using Tech	Mapping the legal genome to help you better understand the law.	https://www.judicata.com	https://twitter.com/placejudicata?lang=en	https://angel.co/judicata	http://www.crunchbase.com/organization/judicata	https://www.linkedin.com/company/judicata	https://www.facebook.com/PlaceJudicata/	research, big data	active
B	Juristat	2012	St. Louis, MO, USA	x	Analytics	Service Providers	Legal Tech	We Help Lawyers Predict the Future	http://www.juristat.com	https://twitter.com/juristat	https://angel.co/juristat	http://www.crunchbase.com/organization/juristat	https://www.linkedin.com/company/juristat	http://www.facebook.com/Juristat	analytics, data mining	active
B	Justia	2012	Mountain View, California, United States	x	Legal Research	n/a	n/a	Justia is an online platform that provides the community with open access to the law, legal information, and lawyers.	https://www.justia.com/	https://twitter.com/justiacom	https://angel.co/p/justia-1	https://www.crunchbase.com/organization/justia	https://www.linkedin.com/company/justia	https://www.facebook.com/justia	Internet, Legal, Legal Tech	active
B	Klarity	2017	Cambridge, MA	x	Document Automation	n/a	n/a	Klarity uses Artificial Intelligence to review sales contracts under your company legal policy. Klarity pulls contracts from your emails and databases and returns them reviewed in a Word format with annotations and redlines along with a summary. Your company experiences accelerated sales and higher compliance without having to think of contract review anymore.  Klarity was founded by Andrew Antos, a Harvard lawyer with experience from BigLaw, and Nischal Nadhamuni, a MIT Computer Science graduate with background in Artificial Intelligence. You can read Klarity's full story here and here.	http://klaritylaw.com	@klaritylaw	https://angel.co/company/klarityin	https://www.crunchbase.com/organization/klarity	https://www.linkedin.com/company/klaritylaw/	http://www.facebook.com/klaritylaw/	nlp, natural language processing, contract abstraction, contract analytics, contract review, ai, artificial intelligence	active
B	Lateral.ly	2014	San Francisco, CA, USA	x	Marketplace	Service Providers	Legal Service Using Tech	Where firms hire associates	https://laterally.com/landing	https://twitter.com/laterallyapp?lang=en	https://angel.co/laterally	https://www.crunchbase.com/organization/laterally	https://www.linkedin.com/company/laterally	https://www.facebook.com/LaterallyApp/photos/its-a-bright-friday-at-the-laterally-office-tgif-startuplife/688732871243884/	recruiting	active
B	Lawcus	2014	San Diego, CA, USA	x	Practice Management	Service Providers	Legal Tech	Practice law without email.	http://lawcus.com/	https://twitter.com/LawcusHQ	https://angel.co/company/lawcus	https://www.crunchbase.com/organization/lawcus	https://www.linkedin.com/company/lawcus	https://www.facebook.com/lawcus	practice management	active
B	Lawdingo	2012	New York, NY, USA	x	Marketplace	Individuals	Legal Service Using Tech	Lawdingo helps people connect with attorneys for legal consultations over the internet.	http://www.lawdingo.com	https://twitter.com/thelawdingo	https://angel.co/lawdingo	http://www.crunchbase.com/organization/lawdingo	https://www.linkedin.com/company/lawdingo-com	https://www.facebook.com/TheLawdingo/	web, find-a-lawyer	active
B	Lawfty	2013	New York, NY, USA	x	Practice Management	n/a	n/a	We are building a mobile/web Pay-Per-Click marketing platform that efficiently drives leads to small personal injury firms.	http://www.lawfty.com	https://twitter.com/getlawfty?lang=en	https://angel.co/company/lawfty	https://www.crunchbase.com/organization/lawfty	https://www.linkedin.com/company/lawfty	https://www.facebook.com/lawfty/	n/a	active
B	Lawgood	2016	Los Angeles, California, United States	x	Marketplace	n/a	n/a	Lawgood makes it fast and easy for lawyers to draft and review market-driven contracts.	https://lawgood.io/	https://twitter.com/belawgood?lang=en	n/a	https://www.crunchbase.com/organization/lawgood	https://www.linkedin.com/company/lawgood/about/	https://www.facebook.com/belawgood/	Legal, Legal Tech, Software	active
B	LawGro	2015	Fremont	x	Practice Management	n/a	n/a	AI Powered Online Legal Practice Management Software	https://lawgro.com/	https://twitter.com/lawgro?lang=en	https://angel.co/company/lawgro	https://www.crunchbase.com/organization/lawgro	https://www.linkedin.com/company/lawgro/	https://www.facebook.com/lawgrowth	n/a	active
